MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		1527	1527	8		User Name =  -> Parent = Unknown Process	0	0	User Name =  -> Parent = Unknown Process	<AssocRule support="352" confidence="0.946237" length="2" LHS_ID="24" rule="User Name =  -> Parent = Unknown Process"/>		0,946236559139785	0,946236559139785	NODE_DISTRIBUTION	352	24	0,16840713362192877	
Analysis Services Project2		Process Events		1528	1528	8		User Name = , Duration = 2827 - 17332 -> Process = Unknown Process	0	0	User Name = , Duration = 2827 - 17332 -> Process = Unknown Process	<AssocRule support="312" confidence="0.945455" length="3" LHS_ID="123" rule="User Name = , Duration = 2827 - 17332 -> Process = Unknown Process"/>		0,94545454545454544	0,94545454545454544	NODE_DISTRIBUTION	312	123	1,6215495915571561	
Analysis Services Project2		Process Events		1529	1529	8		User Domain Name = , Duration = 2827 - 17332 -> User Name = 	0	0	User Domain Name = , Duration = 2827 - 17332 -> User Name = 	<AssocRule support="330" confidence="0.940171" length="3" LHS_ID="176" rule="User Domain Name = , Duration = 2827 - 17332 -> User Name = "/>		0,94017094017094016	0,94017094017094016	NODE_DISTRIBUTION	330	176	3,5528165299696859	
Analysis Services Project2		Process Events		1530	1530	8		Process = EXCEL.EXE -> User Domain Name = ACH	0	0	Process = EXCEL.EXE -> User Domain Name = ACH	<AssocRule support="773" confidence="0.936970" length="2" LHS_ID="60" rule="Process = EXCEL.EXE -> User Domain Name = ACH"/>		0,936969696969697	0,936969696969697	NODE_DISTRIBUTION	773	60	0,771529438407958	
Analysis Services Project2		Process Events		1531	1531	8		Parent = spoolsv.exe -> Process = zshp1020.exe	0	0	Parent = spoolsv.exe -> Process = zshp1020.exe	<AssocRule support="438" confidence="0.935897" length="2" LHS_ID="38" rule="Parent = spoolsv.exe -> Process = zshp1020.exe"/>		0,9358974358974359	0,9358974358974359	NODE_DISTRIBUTION	438	38	3,5610386891214616	
Analysis Services Project2		Process Events		1532	1532	8		User Name = , Parent = Unknown Process -> Duration = 2827 - 17332	0	0	User Name = , Parent = Unknown Process -> Duration = 2827 - 17332	<AssocRule support="329" confidence="0.934659" length="3" LHS_ID="124" rule="User Name = , Parent = Unknown Process -> Duration = 2827 - 17332"/>		0,93465909090909094	0,93465909090909094	NODE_DISTRIBUTION	329	124	1,3107099110719911	
Analysis Services Project2		Process Events		1533	1533	8		Process = WINWORD.EXE, Duration = 2827 - 17332 -> User Domain Name = ACH	0	0	Process = WINWORD.EXE, Duration = 2827 - 17332 -> User Domain Name = ACH	<AssocRule support="528" confidence="0.921466" length="3" LHS_ID="320" rule="Process = WINWORD.EXE, Duration = 2827 - 17332 -> User Domain Name = ACH"/>		0,92146596858638741	0,92146596858638741	NODE_DISTRIBUTION	528	320	0,76065680543963132	
Analysis Services Project2		Process Events		1534	1534	8		Process = cmd.exe, User Domain Name = ACH -> Parent = userinit.exe	0	0	Process = cmd.exe, User Domain Name = ACH -> Parent = userinit.exe	<AssocRule support="738" confidence="0.917910" length="3" LHS_ID="226" rule="Process = cmd.exe, User Domain Name = ACH -> Parent = userinit.exe"/>		0,917910447761194	0,917910447761194	NODE_DISTRIBUTION	738	226	2,21107850086206	
Analysis Services Project2		Process Events		1535	1535	8		Process = zshp1020.exe -> Parent = spoolsv.exe	0	0	Process = zshp1020.exe -> Parent = spoolsv.exe	<AssocRule support="438" confidence="0.914405" length="2" LHS_ID="41" rule="Process = zshp1020.exe -> Parent = spoolsv.exe"/>		0,91440501043841338	0,91440501043841338	NODE_DISTRIBUTION	438	41	3,6828498748151008	
Analysis Services Project2		Process Events		1536	1536	8		Process = spider.exe -> Parent = Explorer.EXE	0	0	Process = spider.exe -> Parent = Explorer.EXE	<AssocRule support="296" confidence="0.913580" length="2" LHS_ID="14" rule="Process = spider.exe -> Parent = Explorer.EXE"/>		0,9135802469135802	0,9135802469135802	NODE_DISTRIBUTION	296	14	0,942474509660613	
Analysis Services Project2		Process Events		1537	1537	8		Process = igfxsrvc.exe -> Parent = svchost.exe	0	0	Process = igfxsrvc.exe -> Parent = svchost.exe	<AssocRule support="369" confidence="0.913366" length="2" LHS_ID="31" rule="Process = igfxsrvc.exe -> Parent = svchost.exe"/>		0,9133663366336634	0,9133663366336634	NODE_DISTRIBUTION	369	31	0,67898628666587679	
Analysis Services Project2		Process Events		1538	1538	8		Process = spider.exe, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = spider.exe, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="291" confidence="0.912226" length="3" LHS_ID="109" rule="Process = spider.exe, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,91222570532915359	0,91222570532915359	NODE_DISTRIBUTION	291	109	0,94169929138208663	
Analysis Services Project2		Process Events		1539	1539	8		Process = wmiprvse.exe, Duration = 30083 - 37171 -> Parent = svchost.exe	0	0	Process = wmiprvse.exe, Duration = 30083 - 37171 -> Parent = svchost.exe	<AssocRule support="548" confidence="0.908789" length="3" LHS_ID="296" rule="Process = wmiprvse.exe, Duration = 30083 - 37171 -> Parent = svchost.exe"/>		0,90878938640132667	0,90878938640132667	NODE_DISTRIBUTION	548	296	0,679094542537461	
Analysis Services Project2		Process Events		1540	1540	8		User Name = Neveshkina_EV, Process = WINWORD.EXE -> Parent = Explorer.EXE	0	0	User Name = Neveshkina_EV, Process = WINWORD.EXE -> Parent = Explorer.EXE	<AssocRule support="282" confidence="0.900958" length="3" LHS_ID="198" rule="User Name = Neveshkina_EV, Process = WINWORD.EXE -> Parent = Explorer.EXE"/>		0,90095846645367417	0,90095846645367417	NODE_DISTRIBUTION	282	198	0,93608395502725539	
Analysis Services Project2		Process Events		1541	1541	8		Process = cmd.exe -> Parent = userinit.exe	0	0	Process = cmd.exe -> Parent = userinit.exe	<AssocRule support="743" confidence="0.895181" length="2" LHS_ID="62" rule="Process = cmd.exe -> Parent = userinit.exe"/>		0,89518072289156625	0,89518072289156625	NODE_DISTRIBUTION	743	62	2,2025137246240405	
Analysis Services Project2		Process Events		1542	1542	8		Process = wmiprvse.exe -> Parent = svchost.exe	0	0	Process = wmiprvse.exe -> Parent = svchost.exe	<AssocRule support="3548" confidence="0.890339" length="2" LHS_ID="83" rule="Process = wmiprvse.exe -> Parent = svchost.exe"/>		0,89033877038895859	0,89033877038895859	NODE_DISTRIBUTION	3548	83	0,70576550693290474	
Analysis Services Project2		Process Events		1543	1543	8		User Domain Name = , Duration = 2827 - 17332 -> Process = Unknown Process	0	0	User Domain Name = , Duration = 2827 - 17332 -> Process = Unknown Process	<AssocRule support="312" confidence="0.888889" length="3" LHS_ID="176" rule="User Domain Name = , Duration = 2827 - 17332 -> Process = Unknown Process"/>		0,88888888888888884	0,88888888888888884	NODE_DISTRIBUTION	312	176	1,5948572841243447	
Analysis Services Project2		Process Events		1544	1544	8		Process = EXCEL.EXE, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = EXCEL.EXE, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="687" confidence="0.888745" length="3" LHS_ID="218" rule="Process = EXCEL.EXE, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,888745148771022	0,888745148771022	NODE_DISTRIBUTION	687	218	0,94011409895118558	
Analysis Services Project2		Process Events		1545	1545	8		User Name =  -> Duration = 2827 - 17332	0	0	User Name =  -> Duration = 2827 - 17332	<AssocRule support="330" confidence="0.887097" length="2" LHS_ID="24" rule="User Name =  -> Duration = 2827 - 17332"/>		0,88709677419354838	0,88709677419354838	NODE_DISTRIBUTION	330	24	1,2881607651081379	
Analysis Services Project2		Process Events		1546	1546	8		User Name = , User Domain Name =  -> Duration = 2827 - 17332	0	0	User Name = , User Domain Name =  -> Duration = 2827 - 17332	<AssocRule support="330" confidence="0.887097" length="3" LHS_ID="121" rule="User Name = , User Domain Name =  -> Duration = 2827 - 17332"/>		0,88709677419354838	0,88709677419354838	NODE_DISTRIBUTION	330	121	1,2881607651081379	
Analysis Services Project2		Process Events		1547	1547	8		User Name = , Parent = Unknown Process -> Process = Unknown Process	0	0	User Name = , Parent = Unknown Process -> Process = Unknown Process	<AssocRule support="312" confidence="0.886364" length="3" LHS_ID="124" rule="User Name = , Parent = Unknown Process -> Process = Unknown Process"/>		0,88636363636363635	0,88636363636363635	NODE_DISTRIBUTION	312	124	1,5936260756059391	
Analysis Services Project2		Process Events		1548	1548	8		User Name = Atamanjuk_IM -> Parent = Explorer.EXE	0	0	User Name = Atamanjuk_IM -> Parent = Explorer.EXE	<AssocRule support="874" confidence="0.882828" length="2" LHS_ID="69" rule="User Name = Atamanjuk_IM -> Parent = Explorer.EXE"/>		0,88282828282828285	0,88282828282828285	NODE_DISTRIBUTION	874	69	0,94165315906656855	
Analysis Services Project2		Process Events		1549	1549	8		User Name = Atamanjuk_IM, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Atamanjuk_IM, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="874" confidence="0.882828" length="3" LHS_ID="251" rule="User Name = Atamanjuk_IM, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,88282828282828285	0,88282828282828285	NODE_DISTRIBUTION	874	251	0,94165315906656855	
Analysis Services Project2		Process Events		1550	1550	8		Process = WINWORD.EXE -> User Domain Name = ACH	0	0	Process = WINWORD.EXE -> User Domain Name = ACH	<AssocRule support="5005" confidence="0.881317" length="2" LHS_ID="87" rule="Process = WINWORD.EXE -> User Domain Name = ACH"/>		0,8813171332981159	0,8813171332981159	NODE_DISTRIBUTION	5005	87	0,80985703347004989	
Analysis Services Project2		Process Events		1551	1551	8		Process = spr_view.exe, User Domain Name = ACH -> Parent = prognoz.exe	0	0	Process = spr_view.exe, User Domain Name = ACH -> Parent = prognoz.exe	<AssocRule support="376" confidence="0.870370" length="3" LHS_ID="152" rule="Process = spr_view.exe, User Domain Name = ACH -> Parent = prognoz.exe"/>		0,87037037037037035	0,87037037037037035	NODE_DISTRIBUTION	376	152	4,8518384673929376	
Analysis Services Project2		Process Events		1552	1552	8		Process = spr_view.exe -> Parent = prognoz.exe	0	0	Process = spr_view.exe -> Parent = prognoz.exe	<AssocRule support="376" confidence="0.870370" length="2" LHS_ID="35" rule="Process = spr_view.exe -> Parent = prognoz.exe"/>		0,87037037037037035	0,87037037037037035	NODE_DISTRIBUTION	376	35	4,8518384673929376	
Analysis Services Project2		Process Events		1553	1553	8		User Name = Karpov_PS, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Karpov_PS, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="298" confidence="0.853868" length="3" LHS_ID="116" rule="User Name = Karpov_PS, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,85386819484240684	0,85386819484240684	NODE_DISTRIBUTION	298	116	0,91328442982278346	
Analysis Services Project2		Process Events		1554	1554	8		User Name = Karpov_PS -> Parent = Explorer.EXE	0	0	User Name = Karpov_PS -> Parent = Explorer.EXE	<AssocRule support="298" confidence="0.853868" length="2" LHS_ID="19" rule="User Name = Karpov_PS -> Parent = Explorer.EXE"/>		0,85386819484240684	0,85386819484240684	NODE_DISTRIBUTION	298	19	0,91328442982278346	
Analysis Services Project2		Process Events		1555	1555	8		Parent = base32.exe, User Domain Name = ACH -> Process = MSPVIEW.EXE	0	0	Parent = base32.exe, User Domain Name = ACH -> Process = MSPVIEW.EXE	<AssocRule support="1249" confidence="0.851978" length="3" LHS_ID="275" rule="Parent = base32.exe, User Domain Name = ACH -> Process = MSPVIEW.EXE"/>		0,85197817189631653	0,85197817189631653	NODE_DISTRIBUTION	1249	275	2,77783672548922	
Analysis Services Project2		Process Events		1556	1556	8		Process = spr_view.exe, User Domain Name = ACH -> User Name = Rumiancev_UA	0	0	Process = spr_view.exe, User Domain Name = ACH -> User Name = Rumiancev_UA	<AssocRule support="368" confidence="0.851852" length="3" LHS_ID="152" rule="Process = spr_view.exe, User Domain Name = ACH -> User Name = Rumiancev_UA"/>		0,85185185185185186	0,85185185185185186	NODE_DISTRIBUTION	368	152	2,500100802523999	
Analysis Services Project2		Process Events		1557	1557	8		Process = spr_view.exe -> User Name = Rumiancev_UA	0	0	Process = spr_view.exe -> User Name = Rumiancev_UA	<AssocRule support="368" confidence="0.851852" length="2" LHS_ID="35" rule="Process = spr_view.exe -> User Name = Rumiancev_UA"/>		0,85185185185185186	0,85185185185185186	NODE_DISTRIBUTION	368	35	2,500100802523999	
Analysis Services Project2		Process Events		1558	1558	8		Parent = base32.exe -> Process = MSPVIEW.EXE	0	0	Parent = base32.exe -> Process = MSPVIEW.EXE	<AssocRule support="1251" confidence="0.851600" length="2" LHS_ID="75" rule="Parent = base32.exe -> Process = MSPVIEW.EXE"/>		0,8515997277059224	0,8515997277059224	NODE_DISTRIBUTION	1251	75	2,7814129115333612	
Analysis Services Project2		Process Events		1559	1559	8		Process = MSPVIEW.EXE -> Parent = base32.exe	0	0	Process = MSPVIEW.EXE -> Parent = base32.exe	<AssocRule support="1251" confidence="0.845842" length="2" LHS_ID="76" rule="Process = MSPVIEW.EXE -> Parent = base32.exe"/>		0,845841784989858	0,845841784989858	NODE_DISTRIBUTION	1251	76	2,7978351914157344	
Analysis Services Project2		Process Events		1560	1560	8		Process = MSPVIEW.EXE, User Domain Name = ACH -> Parent = base32.exe	0	0	Process = MSPVIEW.EXE, User Domain Name = ACH -> Parent = base32.exe	<AssocRule support="1249" confidence="0.845633" length="3" LHS_ID="277" rule="Process = MSPVIEW.EXE, User Domain Name = ACH -> Parent = base32.exe"/>		0,84563303994583616	0,84563303994583616	NODE_DISTRIBUTION	1249	277	2,7937849417247862	
Analysis Services Project2		Process Events		1561	1561	8		Duration = 30083 - 37171, Parent = svchost.exe -> Process = wmiprvse.exe	0	0	Duration = 30083 - 37171, Parent = svchost.exe -> Process = wmiprvse.exe	<AssocRule support="548" confidence="0.844376" length="3" LHS_ID="345" rule="Duration = 30083 - 37171, Parent = svchost.exe -> Process = wmiprvse.exe"/>		0,84437596302003082	0,84437596302003082	NODE_DISTRIBUTION	548	345	1,6031262028693469	
Analysis Services Project2		Process Events		1562	1562	8		Process = wuauclt.exe -> Parent = svchost.exe	0	0	Process = wuauclt.exe -> Parent = svchost.exe	<AssocRule support="337" confidence="0.842500" length="2" LHS_ID="30" rule="Process = wuauclt.exe -> Parent = svchost.exe"/>		0,8425	0,8425	NODE_DISTRIBUTION	337	30	0,643567293060196	
Analysis Services Project2		Process Events		1563	1563	8		User Name = Karaseva, Parent = Unknown Process -> Process = garant.exe	0	0	User Name = Karaseva, Parent = Unknown Process -> Process = garant.exe	<AssocRule support="286" confidence="0.838710" length="3" LHS_ID="195" rule="User Name = Karaseva, Parent = Unknown Process -> Process = garant.exe"/>		0,83870967741935487	0,83870967741935487	NODE_DISTRIBUTION	286	195	2,91153671004057	
Analysis Services Project2		Process Events		1564	1564	8		User Name =  -> Process = Unknown Process	0	0	User Name =  -> Process = Unknown Process	<AssocRule support="312" confidence="0.838710" length="2" LHS_ID="24" rule="User Name =  -> Process = Unknown Process"/>		0,83870967741935487	0,83870967741935487	NODE_DISTRIBUTION	312	24	1,5697046944216542	
Analysis Services Project2		Process Events		1565	1565	8		User Name = , User Domain Name =  -> Process = Unknown Process	0	0	User Name = , User Domain Name =  -> Process = Unknown Process	<AssocRule support="312" confidence="0.838710" length="3" LHS_ID="121" rule="User Name = , User Domain Name =  -> Process = Unknown Process"/>		0,83870967741935487	0,83870967741935487	NODE_DISTRIBUTION	312	121	1,5697046944216542	
Analysis Services Project2		Process Events		1566	1566	8		Process = Unknown Process, User Domain Name = ACH -> User Name = Marchuk_SV	0	0	Process = Unknown Process, User Domain Name = ACH -> User Name = Marchuk_SV	<AssocRule support="892" confidence="0.837559" length="3" LHS_ID="304" rule="Process = Unknown Process, User Domain Name = ACH -> User Name = Marchuk_SV"/>		0,83755868544600942	0,83755868544600942	NODE_DISTRIBUTION	892	304	5,1350211602332561	
Analysis Services Project2		Process Events		1567	1567	8		Process = EXCEL.EXE -> Parent = Explorer.EXE	0	0	Process = EXCEL.EXE -> Parent = Explorer.EXE	<AssocRule support="689" confidence="0.835152" length="2" LHS_ID="60" rule="Process = EXCEL.EXE -> Parent = Explorer.EXE"/>		0,8351515151515152	0,8351515151515152	NODE_DISTRIBUTION	689	60	0,91308485509358539	
Analysis Services Project2		Process Events		1568	1568	8		Process = WINWORD.EXE, Parent = Unknown Process -> User Domain Name = ACH	0	0	Process = WINWORD.EXE, Parent = Unknown Process -> User Domain Name = ACH	<AssocRule support="650" confidence="0.834403" length="3" LHS_ID="324" rule="Process = WINWORD.EXE, Parent = Unknown Process -> User Domain Name = ACH"/>		0,834403080872914	0,834403080872914	NODE_DISTRIBUTION	650	324	0,71928573065903378	
Analysis Services Project2		Process Events		1569	1569	8		User Name = anisimova -> Parent = Explorer.EXE	0	0	User Name = anisimova -> Parent = Explorer.EXE	<AssocRule support="482" confidence="0.831034" length="2" LHS_ID="48" rule="User Name = anisimova -> Parent = Explorer.EXE"/>		0,83103448275862069	0,83103448275862069	NODE_DISTRIBUTION	482	48	0,90604823431035308	
Analysis Services Project2		Process Events		1570	1570	8		User Name = anisimova, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = anisimova, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="482" confidence="0.831034" length="3" LHS_ID="188" rule="User Name = anisimova, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,83103448275862069	0,83103448275862069	NODE_DISTRIBUTION	482	188	0,90604823431035308	
Analysis Services Project2		Process Events		1571	1571	8		User Name = Agapova -> Parent = Explorer.EXE	0	0	User Name = Agapova -> Parent = Explorer.EXE	<AssocRule support="688" confidence="0.828916" length="2" LHS_ID="61" rule="User Name = Agapova -> Parent = Explorer.EXE"/>		0,82891566265060246	0,82891566265060246	NODE_DISTRIBUTION	688	61	0,90979777753272839	
Analysis Services Project2		Process Events		1572	1572	8		User Name = Agapova, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Agapova, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="688" confidence="0.828916" length="3" LHS_ID="223" rule="User Name = Agapova, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,82891566265060246	0,82891566265060246	NODE_DISTRIBUTION	688	223	0,90979777753272839	
Analysis Services Project2		Process Events		1573	1573	8		Process = WINWORD.EXE, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = WINWORD.EXE, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="4142" confidence="0.827572" length="3" LHS_ID="322" rule="Process = WINWORD.EXE, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,82757242757242755	0,82757242757242755	NODE_DISTRIBUTION	4142	322	0,999203669495246	
Analysis Services Project2		Process Events		1574	1574	8		User Name = Vasiljov_BV, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Vasiljov_BV, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="482" confidence="0.825342" length="3" LHS_ID="192" rule="User Name = Vasiljov_BV, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,82534246575342463	0,82534246575342463	NODE_DISTRIBUTION	482	192	0,90306298046952871	
Analysis Services Project2		Process Events		1575	1575	8		User Name = Vasiljov_BV -> Parent = Explorer.EXE	0	0	User Name = Vasiljov_BV -> Parent = Explorer.EXE	<AssocRule support="482" confidence="0.825342" length="2" LHS_ID="50" rule="User Name = Vasiljov_BV -> Parent = Explorer.EXE"/>		0,82534246575342463	0,82534246575342463	NODE_DISTRIBUTION	482	50	0,90306298046952871	
Analysis Services Project2		Process Events		1576	1576	8		User Name = shleinikov, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = shleinikov, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="707" confidence="0.822093" length="3" LHS_ID="233" rule="User Name = shleinikov, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,8220930232558139	0,8220930232558139	NODE_DISTRIBUTION	707	233	0,90664413005331534	
Analysis Services Project2		Process Events		1577	1577	8		User Name = shleinikov -> Parent = Explorer.EXE	0	0	User Name = shleinikov -> Parent = Explorer.EXE	<AssocRule support="707" confidence="0.822093" length="2" LHS_ID="64" rule="User Name = shleinikov -> Parent = Explorer.EXE"/>		0,8220930232558139	0,8220930232558139	NODE_DISTRIBUTION	707	64	0,90664413005331534	
Analysis Services Project2		Process Events		1578	1578	8		User Domain Name = , Parent = Unknown Process -> User Name = 	0	0	User Domain Name = , Parent = Unknown Process -> User Name = 	<AssocRule support="352" confidence="0.814815" length="3" LHS_ID="177" rule="User Domain Name = , Parent = Unknown Process -> User Name = "/>		0,81481481481481477	0,81481481481481477	NODE_DISTRIBUTION	352	177	3,8020825235050295	
Analysis Services Project2		Process Events		1579	1579	8		Process = HelpSvc.exe -> Parent = svchost.exe	0	0	Process = HelpSvc.exe -> Parent = svchost.exe	<AssocRule support="343" confidence="0.814727" length="2" LHS_ID="34" rule="Process = HelpSvc.exe -> Parent = svchost.exe"/>		0,81472684085510694	0,81472684085510694	NODE_DISTRIBUTION	343	34	0,62912233205458823	
Analysis Services Project2		Process Events		1580	1580	8		Process = WINWORD.EXE, Duration = 2827 - 17332 -> Parent = Explorer.EXE	0	0	Process = WINWORD.EXE, Duration = 2827 - 17332 -> Parent = Explorer.EXE	<AssocRule support="466" confidence="0.813264" length="3" LHS_ID="320" rule="Process = WINWORD.EXE, Duration = 2827 - 17332 -> Parent = Explorer.EXE"/>		0,81326352530541013	0,81326352530541013	NODE_DISTRIBUTION	466	320	0,89627952200341243	
Analysis Services Project2		Process Events		1581	1581	8		Process = Up2Date.exe -> Parent = kavmm.exe	0	0	Process = Up2Date.exe -> Parent = kavmm.exe	<AssocRule support="1963" confidence="0.811828" length="2" LHS_ID="82" rule="Process = Up2Date.exe -> Parent = kavmm.exe"/>		0,81182795698924726	0,81182795698924726	NODE_DISTRIBUTION	1963	82	3,8875925875730997	
Analysis Services Project2		Process Events		1582	1582	8		User Name = Kopylov_VK, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Kopylov_VK, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="457" confidence="0.805996" length="3" LHS_ID="182" rule="User Name = Kopylov_VK, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,80599647266313934	0,80599647266313934	NODE_DISTRIBUTION	457	182	0,89216794476359584	
Analysis Services Project2		Process Events		1583	1583	8		User Name = Kopylov_VK -> Parent = Explorer.EXE	0	0	User Name = Kopylov_VK -> Parent = Explorer.EXE	<AssocRule support="457" confidence="0.805996" length="2" LHS_ID="46" rule="User Name = Kopylov_VK -> Parent = Explorer.EXE"/>		0,80599647266313934	0,80599647266313934	NODE_DISTRIBUTION	457	46	0,89216794476359584	
Analysis Services Project2		Process Events		1584	1584	8		Process = msiexec.exe -> Parent = Unknown Process	0	0	Process = msiexec.exe -> Parent = Unknown Process	<AssocRule support="951" confidence="0.805250" length="2" LHS_ID="71" rule="Process = msiexec.exe -> Parent = Unknown Process"/>		0,80524978831498728	0,80524978831498728	NODE_DISTRIBUTION	951	71	0,099492886965115393	
Analysis Services Project2		Process Events		1585	1585	8		Process = IEXPLORE.EXE, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = IEXPLORE.EXE, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="352" confidence="0.803653" length="3" LHS_ID="173" rule="Process = IEXPLORE.EXE, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,80365296803652964	0,80365296803652964	NODE_DISTRIBUTION	352	173	0,88838526595793244	
Analysis Services Project2		Process Events		1586	1586	8		Process = IEXPLORE.EXE -> User Domain Name = ACH	0	0	Process = IEXPLORE.EXE -> User Domain Name = ACH	<AssocRule support="438" confidence="0.799270" length="2" LHS_ID="44" rule="Process = IEXPLORE.EXE -> User Domain Name = ACH"/>		0,7992700729927007	0,7992700729927007	NODE_DISTRIBUTION	438	44	0,69754265678903937	
Analysis Services Project2		Process Events		1587	1587	8		User Name = Kuzina_AV, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Kuzina_AV, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="298" confidence="0.798928" length="3" LHS_ID="132" rule="User Name = Kuzina_AV, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,79892761394101874	0,79892761394101874	NODE_DISTRIBUTION	298	132	0,8844966297380189	
Analysis Services Project2		Process Events		1588	1588	8		User Name = Kuzina_AV -> Parent = Explorer.EXE	0	0	User Name = Kuzina_AV -> Parent = Explorer.EXE	<AssocRule support="298" confidence="0.798928" length="2" LHS_ID="25" rule="User Name = Kuzina_AV -> Parent = Explorer.EXE"/>		0,79892761394101874	0,79892761394101874	NODE_DISTRIBUTION	298	25	0,8844966297380189	
Analysis Services Project2		Process Events		1589	1589	8		Process = dfrgntfs.exe -> Parent = svchost.exe	0	0	Process = dfrgntfs.exe -> Parent = svchost.exe	<AssocRule support="392" confidence="0.798371" length="2" LHS_ID="43" rule="Process = dfrgntfs.exe -> Parent = svchost.exe"/>		0,79837067209775969	0,79837067209775969	NODE_DISTRIBUTION	392	43	0,620945187961029	
Analysis Services Project2		Process Events		1590	1590	8		Process = defrag.exe -> Parent = svchost.exe	0	0	Process = defrag.exe -> Parent = svchost.exe	<AssocRule support="390" confidence="0.797546" length="2" LHS_ID="42" rule="Process = defrag.exe -> Parent = svchost.exe"/>		0,7975460122699386	0,7975460122699386	NODE_DISTRIBUTION	390	42	0,62047231150346471	
Analysis Services Project2		Process Events		1591	1591	8		User Name = Tulukov -> Parent = Explorer.EXE	0	0	User Name = Tulukov -> Parent = Explorer.EXE	<AssocRule support="332" confidence="0.794258" length="2" LHS_ID="33" rule="User Name = Tulukov -> Parent = Explorer.EXE"/>		0,79425837320574166	0,79425837320574166	NODE_DISTRIBUTION	332	33	0,88280000708990525	
Analysis Services Project2		Process Events		1592	1592	8		User Name = Tulukov, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	User Name = Tulukov, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="332" confidence="0.794258" length="3" LHS_ID="148" rule="User Name = Tulukov, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,79425837320574166	0,79425837320574166	NODE_DISTRIBUTION	332	148	0,88280000708990525	
Analysis Services Project2		Process Events		1593	1593	8		Process = rundll32.exe, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = rundll32.exe, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="420" confidence="0.792453" length="3" LHS_ID="290" rule="Process = rundll32.exe, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,79245283018867929	0,79245283018867929	NODE_DISTRIBUTION	420	290	0,88393224598375275	
Analysis Services Project2		Process Events		1594	1594	8		User Domain Name =  -> Parent = Unknown Process	0	0	User Domain Name =  -> Parent = Unknown Process	<AssocRule support="432" confidence="0.785455" length="2" LHS_ID="45" rule="User Domain Name =  -> Parent = Unknown Process"/>		0,78545454545454541	0,78545454545454541	NODE_DISTRIBUTION	432	45	0,087911910307511582	
